"cpu_id", "freq", "sample_id"
"cpu0", 0.479996, 2351
"cpu1", 0.480122, 2351
"cpu2", 0.480000, 2351
"cpu3", 0.480012, 2351
"cpu0", 0.481684, 2352
"cpu1", 0.499635, 2352
"cpu2", 0.480000, 2352
"cpu3", 0.479991, 2352
"cpu0", 0.492643, 2353
"cpu1", 0.523191, 2353
"cpu2", 0.480000, 2353
"cpu3", 0.479991, 2353
"cpu0", 0.480004, 2354
"cpu1", 0.480000, 2354
"cpu2", 0.480000, 2354
"cpu3", 0.480000, 2354
"cpu0", 0.480003, 2355
"cpu1", 0.480000, 2355
"cpu2", 0.480000, 2355
"cpu3", 0.480000, 2355
"cpu0", 0.479996, 2356
"cpu1", 0.480000, 2356
"cpu2", 0.480000, 2356
"cpu3", 0.480000, 2356
"cpu0", 0.479995, 2357
"cpu1", 0.480000, 2357
"cpu2", 0.480000, 2357
"cpu3", 0.480000, 2357
"cpu0", 0.480000, 2358
"cpu1", 0.480000, 2358
"cpu2", 0.480000, 2358
"cpu3", 0.480000, 2358
"cpu0", 0.480006, 2359
"cpu1", 0.480000, 2359
"cpu2", 0.480000, 2359
"cpu3", 0.480000, 2359
"cpu0", 0.479996, 2360
"cpu1", 0.480000, 2360
"cpu2", 0.480000, 2360
"cpu3", 0.480013, 2360
"cpu0", 0.480000, 2361
"cpu1", 0.479880, 2361
"cpu2", 0.480000, 2361
"cpu3", 0.480013, 2361
"cpu0", 0.480004, 2362
"cpu1", 0.480133, 2362
"cpu2", 0.480000, 2362
"cpu3", 0.479987, 2362
"cpu0", 0.479996, 2363
"cpu1", 0.480000, 2363
"cpu2", 0.479898, 2363
"cpu3", 0.480000, 2363
"cpu0", 0.480000, 2364
"cpu1", 0.480000, 2364
"cpu2", 0.479898, 2364
"cpu3", 0.480000, 2364
"cpu0", 0.480000, 2365
"cpu1", 0.480000, 2365
"cpu2", 0.480103, 2365
"cpu3", 0.480000, 2365
"cpu0", 0.480000, 2366
"cpu1", 0.480000, 2366
"cpu2", 0.480103, 2366
"cpu3", 0.480000, 2366
"cpu0", 0.479995, 2367
"cpu1", 0.480000, 2367
"cpu2", 0.480000, 2367
"cpu3", 0.480000, 2367
"cpu0", 0.480006, 2368
"cpu1", 0.480000, 2368
"cpu2", 0.480000, 2368
"cpu3", 0.480000, 2368
"cpu0", 0.479990, 2369
"cpu1", 0.480000, 2369
"cpu2", 0.480000, 2369
"cpu3", 0.480000, 2369
"cpu0", 0.480006, 2370
"cpu1", 0.480000, 2370
"cpu2", 0.480000, 2370
"cpu3", 0.480000, 2370
"cpu0", 0.479996, 2371
"cpu1", 0.480000, 2371
"cpu2", 0.480000, 2371
"cpu3", 0.480000, 2371
"cpu0", 0.480000, 2372
"cpu1", 0.480000, 2372
"cpu2", 0.480000, 2372
"cpu3", 0.479891, 2372
"cpu0", 0.479996, 2373
"cpu1", 0.480000, 2373
"cpu2", 0.480000, 2373
"cpu3", 0.479891, 2373
"cpu0", 0.480004, 2374
"cpu1", 0.480000, 2374
"cpu2", 0.480000, 2374
"cpu3", 0.480011, 2374
"cpu0", 0.480000, 2375
"cpu1", 0.479963, 2375
"cpu2", 0.480000, 2375
"cpu3", 0.480000, 2375
"cpu0", 0.479996, 2376
"cpu1", 0.480108, 2376
"cpu2", 0.480000, 2376
"cpu3", 0.480000, 2376
"cpu0", 0.480000, 2377
"cpu1", 0.480000, 2377
"cpu2", 0.480000, 2377
"cpu3", 0.480000, 2377
"cpu0", 0.480006, 2378
"cpu1", 0.480000, 2378
"cpu2", 0.480000, 2378
"cpu3", 0.480000, 2378
"cpu0", 0.483296, 2379
"cpu1", 0.503705, 2379
"cpu2", 0.480000, 2379
"cpu3", 0.480000, 2379
"cpu0", 0.494723, 2380
"cpu1", 0.527568, 2380
"cpu2", 0.480000, 2380
"cpu3", 0.480000, 2380
"cpu0", 0.480000, 2381
"cpu1", 0.479876, 2381
"cpu2", 0.480000, 2381
"cpu3", 0.483222, 2381
"cpu0", 0.480000, 2382
"cpu1", 0.480117, 2382
"cpu2", 0.480000, 2382
"cpu3", 0.480060, 2382
"cpu0", 0.480000, 2383
"cpu1", 0.480117, 2383
"cpu2", 0.480000, 2383
"cpu3", 0.480060, 2383
"cpu0", 0.480001, 2384
"cpu1", 0.480000, 2384
"cpu2", 0.480000, 2384
"cpu3", 0.479980, 2384
"cpu0", 0.479996, 2385
"cpu1", 0.480000, 2385
"cpu2", 0.480000, 2385
"cpu3", 0.480000, 2385
"cpu0", 0.480003, 2386
"cpu1", 0.480000, 2386
"cpu2", 0.480000, 2386
"cpu3", 0.479988, 2386
"cpu0", 0.480000, 2387
"cpu1", 0.479874, 2387
"cpu2", 0.480000, 2387
"cpu3", 0.480019, 2387
"cpu0", 0.479996, 2388
"cpu1", 0.479874, 2388
"cpu2", 0.480000, 2388
"cpu3", 0.480019, 2388
"cpu0", 0.480004, 2389
"cpu1", 0.480018, 2389
"cpu2", 0.479967, 2389
"cpu3", 0.480000, 2389
"cpu0", 0.480000, 2390
"cpu1", 0.480000, 2390
"cpu2", 0.480085, 2390
"cpu3", 0.480000, 2390
"cpu0", 0.480000, 2391
"cpu1", 0.480000, 2391
"cpu2", 0.480000, 2391
"cpu3", 0.480000, 2391
"cpu0", 0.479996, 2392
"cpu1", 0.479975, 2392
"cpu2", 0.480000, 2392
"cpu3", 0.480000, 2392
"cpu0", 0.480000, 2393
"cpu1", 0.479975, 2393
"cpu2", 0.480000, 2393
"cpu3", 0.480000, 2393
"cpu0", 0.480009, 2394
"cpu1", 0.480004, 2394
"cpu2", 0.727102, 2394
"cpu3", 0.740227, 2394
"cpu0", 0.480009, 2395
"cpu1", 0.480004, 2395
"cpu2", 0.727102, 2395
"cpu3", 0.740227, 2395
"cpu0", 0.730789, 2396
"cpu1", 0.630654, 2396
"cpu2", 0.803070, 2396
"cpu3", 0.534397, 2396
"cpu0", 0.744260, 2397
"cpu1", 0.520957, 2397
"cpu2", 0.803070, 2397
"cpu3", 0.534397, 2397
"cpu0", 0.528717, 2398
"cpu1", 0.504530, 2398
"cpu2", 0.491810, 2398
"cpu3", 0.509091, 2398
"cpu0", 0.480116, 2399
"cpu1", 0.480000, 2399
"cpu2", 0.480000, 2399
"cpu3", 0.480000, 2399
"cpu0", 0.480000, 2400
"cpu1", 0.480000, 2400
"cpu2", 0.480000, 2400
"cpu3", 0.480000, 2400
"cpu0", 0.480000, 2401
"cpu1", 0.480000, 2401
"cpu2", 0.480000, 2401
"cpu3", 0.480000, 2401
"cpu0", 0.479996, 2402
"cpu1", 0.479883, 2402
"cpu2", 0.480000, 2402
"cpu3", 0.480000, 2402
"cpu0", 0.480000, 2403
"cpu1", 0.480000, 2403
"cpu2", 0.480000, 2403
"cpu3", 0.480000, 2403
"cpu0", 0.480000, 2404
"cpu1", 0.480003, 2404
"cpu2", 0.480000, 2404
"cpu3", 0.480000, 2404
"cpu0", 0.480002, 2405
"cpu1", 0.480003, 2405
"cpu2", 0.480000, 2405
"cpu3", 0.480000, 2405
"cpu0", 0.485595, 2406
"cpu1", 0.481260, 2406
"cpu2", 0.480000, 2406
"cpu3", 0.480000, 2406
"cpu0", 0.510245, 2407
"cpu1", 0.586113, 2407
"cpu2", 0.480000, 2407
"cpu3", 0.480000, 2407
"cpu0", 0.485330, 2408
"cpu1", 0.502239, 2408
"cpu2", 0.480000, 2408
"cpu3", 0.480000, 2408
"cpu0", 0.530271, 2409
"cpu1", 0.535822, 2409
"cpu2", 0.480000, 2409
"cpu3", 0.480000, 2409
"cpu0", 0.530271, 2410
"cpu1", 0.535822, 2410
"cpu2", 0.480000, 2410
"cpu3", 0.480000, 2410
"cpu0", 0.480001, 2411
"cpu1", 0.480001, 2411
"cpu2", 0.480000, 2411
"cpu3", 0.480000, 2411
"cpu0", 0.499206, 2412
"cpu1", 0.500545, 2412
"cpu2", 0.480000, 2412
"cpu3", 0.480000, 2412
"cpu0", 0.575041, 2413
"cpu1", 0.582098, 2413
"cpu2", 0.480000, 2413
"cpu3", 0.480000, 2413
"cpu0", 0.500631, 2414
"cpu1", 0.582098, 2414
"cpu2", 0.480000, 2414
"cpu3", 0.480000, 2414
"cpu0", 0.480000, 2415
"cpu1", 0.490715, 2415
"cpu2", 0.480000, 2415
"cpu3", 0.480000, 2415
"cpu0", 0.480000, 2416
"cpu1", 0.490715, 2416
"cpu2", 0.480000, 2416
"cpu3", 0.480000, 2416
"cpu0", 0.482418, 2417
"cpu1", 0.519906, 2417
"cpu2", 0.480000, 2417
"cpu3", 0.480000, 2417
"cpu0", 0.579819, 2418
"cpu1", 0.519906, 2418
"cpu2", 0.480000, 2418
"cpu3", 0.480000, 2418
"cpu0", 0.479991, 2419
"cpu1", 0.585457, 2419
"cpu2", 0.480000, 2419
"cpu3", 0.480000, 2419
"cpu0", 0.480009, 2420
"cpu1", 0.480000, 2420
"cpu2", 0.480000, 2420
"cpu3", 0.480000, 2420
"cpu0", 0.479996, 2421
"cpu1", 0.480000, 2421
"cpu2", 0.480000, 2421
"cpu3", 0.480000, 2421
"cpu0", 0.480000, 2422
"cpu1", 0.480000, 2422
"cpu2", 0.480000, 2422
"cpu3", 0.480000, 2422
"cpu0", 0.480000, 2423
"cpu1", 0.480000, 2423
"cpu2", 0.480000, 2423
"cpu3", 0.480000, 2423
"cpu0", 0.480001, 2424
"cpu1", 0.479991, 2424
"cpu2", 0.480000, 2424
"cpu3", 0.480000, 2424
"cpu0", 0.479996, 2425
"cpu1", 0.479991, 2425
"cpu2", 0.480000, 2425
"cpu3", 0.480000, 2425
"cpu0", 0.480000, 2426
"cpu1", 0.480118, 2426
"cpu2", 0.480000, 2426
"cpu3", 0.480000, 2426
"cpu0", 0.480000, 2427
"cpu1", 0.480000, 2427
"cpu2", 0.480000, 2427
"cpu3", 0.480000, 2427
"cpu0", 0.480000, 2428
"cpu1", 0.480000, 2428
"cpu2", 0.480000, 2428
"cpu3", 0.480000, 2428
"cpu0", 0.480000, 2429
"cpu1", 0.480000, 2429
"cpu2", 0.480000, 2429
"cpu3", 0.480000, 2429
"cpu0", 0.480003, 2430
"cpu1", 0.480000, 2430
"cpu2", 0.480000, 2430
"cpu3", 0.480000, 2430
"cpu0", 0.479990, 2431
"cpu1", 0.479880, 2431
"cpu2", 0.480000, 2431
"cpu3", 0.480000, 2431
"cpu0", 0.480003, 2432
"cpu1", 0.480120, 2432
"cpu2", 0.480000, 2432
"cpu3", 0.480000, 2432
"cpu0", 0.480000, 2433
"cpu1", 0.480000, 2433
"cpu2", 0.480000, 2433
"cpu3", 0.480000, 2433
"cpu0", 0.479996, 2434
"cpu1", 0.480000, 2434
"cpu2", 0.480000, 2434
"cpu3", 0.480000, 2434
"cpu0", 0.479996, 2435
"cpu1", 0.480000, 2435
"cpu2", 0.480000, 2435
"cpu3", 0.480000, 2435
"cpu0", 0.482278, 2436
"cpu1", 0.500566, 2436
"cpu2", 0.480000, 2436
"cpu3", 0.480000, 2436
"cpu0", 0.501200, 2437
"cpu1", 0.500566, 2437
"cpu2", 0.480000, 2437
"cpu3", 0.480000, 2437
"cpu0", 0.480000, 2438
"cpu1", 0.536765, 2438
"cpu2", 0.480000, 2438
"cpu3", 0.480000, 2438
"cpu0", 0.480000, 2439
"cpu1", 0.479882, 2439
"cpu2", 0.480000, 2439
"cpu3", 0.480000, 2439
"cpu0", 0.480000, 2440
"cpu1", 0.480117, 2440
"cpu2", 0.480000, 2440
"cpu3", 0.480000, 2440
"cpu0", 0.480000, 2441
"cpu1", 0.480000, 2441
"cpu2", 0.480000, 2441
"cpu3", 0.480012, 2441
"cpu0", 0.480003, 2442
"cpu1", 0.480000, 2442
"cpu2", 0.480000, 2442
"cpu3", 0.480012, 2442
"cpu0", 0.480000, 2443
"cpu1", 0.480000, 2443
"cpu2", 0.480000, 2443
"cpu3", 0.479988, 2443
"cpu0", 0.479997, 2444
"cpu1", 0.480000, 2444
"cpu2", 0.480000, 2444
"cpu3", 0.479988, 2444
"cpu0", 0.480003, 2445
"cpu1", 0.480000, 2445
"cpu2", 0.480000, 2445
"cpu3", 0.480000, 2445
"cpu0", 0.480000, 2446
"cpu1", 0.480000, 2446
"cpu2", 0.480000, 2446
"cpu3", 0.480000, 2446
"cpu0", 0.480000, 2447
"cpu1", 0.480000, 2447
"cpu2", 0.480000, 2447
"cpu3", 0.480000, 2447
"cpu0", 0.479995, 2448
"cpu1", 0.480000, 2448
"cpu2", 0.480000, 2448
"cpu3", 0.480000, 2448
"cpu0", 0.480006, 2449
"cpu1", 0.480000, 2449
"cpu2", 0.480000, 2449
"cpu3", 0.480000, 2449
"cpu0", 0.479993, 2450
"cpu1", 0.480000, 2450
"cpu2", 0.480000, 2450
"cpu3", 0.480000, 2450
"cpu0", 0.480000, 2451
"cpu1", 0.480000, 2451
"cpu2", 0.480000, 2451
"cpu3", 0.480000, 2451
"cpu0", 0.480000, 2452
"cpu1", 0.479873, 2452
"cpu2", 0.480000, 2452
"cpu3", 0.480000, 2452
"cpu0", 0.482010, 2453
"cpu1", 0.515568, 2453
"cpu2", 0.480000, 2453
"cpu3", 0.479994, 2453
"cpu0", 0.532657, 2454
"cpu1", 0.514885, 2454
"cpu2", 0.480000, 2454
"cpu3", 0.480019, 2454
"cpu0", 0.479996, 2455
"cpu1", 0.480000, 2455
"cpu2", 0.480000, 2455
"cpu3", 0.480000, 2455
"cpu0", 0.480003, 2456
"cpu1", 0.480000, 2456
"cpu2", 0.480000, 2456
"cpu3", 0.480000, 2456
"cpu0", 0.480003, 2457
"cpu1", 0.480000, 2457
"cpu2", 0.480000, 2457
"cpu3", 0.480000, 2457
"cpu0", 0.480001, 2458
"cpu1", 0.480000, 2458
"cpu2", 0.480000, 2458
"cpu3", 0.480000, 2458
"cpu0", 0.479996, 2459
"cpu1", 0.480000, 2459
"cpu2", 0.480000, 2459
"cpu3", 0.480000, 2459
"cpu0", 0.480003, 2460
"cpu1", 0.480000, 2460
"cpu2", 0.480000, 2460
"cpu3", 0.480000, 2460
"cpu0", 0.479993, 2461
"cpu1", 0.480000, 2461
"cpu2", 0.480000, 2461
"cpu3", 0.480000, 2461
"cpu0", 0.479993, 2462
"cpu1", 0.480000, 2462
"cpu2", 0.480000, 2462
"cpu3", 0.480000, 2462
"cpu0", 0.480003, 2463
"cpu1", 0.480010, 2463
"cpu2", 0.480000, 2463
"cpu3", 0.480000, 2463
"cpu0", 0.479993, 2464
"cpu1", 0.479955, 2464
"cpu2", 0.480000, 2464
"cpu3", 0.480000, 2464
"cpu0", 0.483427, 2465
"cpu1", 0.504710, 2465
"cpu2", 0.480000, 2465
"cpu3", 0.480000, 2465
"cpu0", 0.533381, 2466
"cpu1", 0.533356, 2466
"cpu2", 0.480000, 2466
"cpu3", 0.480000, 2466
"cpu0", 0.480003, 2467
"cpu1", 0.480000, 2467
"cpu2", 0.480000, 2467
"cpu3", 0.480000, 2467
"cpu0", 0.480000, 2468
"cpu1", 0.480000, 2468
"cpu2", 0.480000, 2468
"cpu3", 0.479890, 2468
"cpu0", 0.480000, 2469
"cpu1", 0.480000, 2469
"cpu2", 0.480000, 2469
"cpu3", 0.479890, 2469
"cpu0", 0.480000, 2470
"cpu1", 0.480000, 2470
"cpu2", 0.480003, 2470
"cpu3", 0.480123, 2470
"cpu0", 0.480000, 2471
"cpu1", 0.480000, 2471
"cpu2", 0.480003, 2471
"cpu3", 0.480123, 2471
"cpu0", 0.479990, 2472
"cpu1", 0.480000, 2472
"cpu2", 0.932821, 2472
"cpu3", 0.923198, 2472
"cpu0", 0.479990, 2473
"cpu1", 0.480000, 2473
"cpu2", 0.932821, 2473
"cpu3", 0.923198, 2473
"cpu0", 0.929381, 2474
"cpu1", 0.881827, 2474
"cpu2", 0.885969, 2474
"cpu3", 0.612525, 2474
"cpu0", 0.721882, 2475
"cpu1", 0.680541, 2475
"cpu2", 0.480000, 2475
"cpu3", 0.505508, 2475
"cpu0", 0.566799, 2476
"cpu1", 0.680541, 2476
"cpu2", 0.480000, 2476
"cpu3", 0.505508, 2476
"cpu0", 0.526171, 2477
"cpu1", 0.560425, 2477
"cpu2", 0.483095, 2477
"cpu3", 0.482623, 2477
"cpu0", 0.532576, 2478
"cpu1", 0.591185, 2478
"cpu2", 0.480000, 2478
"cpu3", 0.548082, 2478
"cpu0", 0.496201, 2479
"cpu1", 0.480000, 2479
"cpu2", 0.480000, 2479
"cpu3", 0.491566, 2479
"cpu0", 0.494802, 2480
"cpu1", 0.480000, 2480
"cpu2", 0.480000, 2480
"cpu3", 0.479980, 2480
"cpu0", 0.494902, 2481
"cpu1", 0.480000, 2481
"cpu2", 0.480000, 2481
"cpu3", 0.480000, 2481
"cpu0", 0.493427, 2482
"cpu1", 0.480000, 2482
"cpu2", 0.480000, 2482
"cpu3", 0.480000, 2482
"cpu0", 0.484175, 2483
"cpu1", 0.484194, 2483
"cpu2", 0.480000, 2483
"cpu3", 0.480007, 2483
"cpu0", 0.484175, 2484
"cpu1", 0.484194, 2484
"cpu2", 0.480000, 2484
"cpu3", 0.480007, 2484
"cpu0", 0.481273, 2485
"cpu1", 0.492927, 2485
"cpu2", 0.480000, 2485
"cpu3", 0.479880, 2485
"cpu0", 0.511150, 2486
"cpu1", 0.492927, 2486
"cpu2", 0.480000, 2486
"cpu3", 0.479880, 2486
"cpu0", 0.479995, 2487
"cpu1", 0.536906, 2487
"cpu2", 0.480000, 2487
"cpu3", 0.480115, 2487
"cpu0", 0.480000, 2488
"cpu1", 0.480000, 2488
"cpu2", 0.480000, 2488
"cpu3", 0.480000, 2488
"cpu0", 0.479996, 2489
"cpu1", 0.480000, 2489
"cpu2", 0.480000, 2489
"cpu3", 0.480000, 2489
"cpu0", 0.480003, 2490
"cpu1", 0.480000, 2490
"cpu2", 0.480000, 2490
"cpu3", 0.480000, 2490
"cpu0", 0.479996, 2491
"cpu1", 0.480000, 2491
"cpu2", 0.480000, 2491
"cpu3", 0.480000, 2491
"cpu0", 0.480009, 2492
"cpu1", 0.480000, 2492
"cpu2", 0.480000, 2492
"cpu3", 0.480000, 2492
"cpu0", 0.479992, 2493
"cpu1", 0.480000, 2493
"cpu2", 0.480000, 2493
"cpu3", 0.480000, 2493
"cpu0", 0.480006, 2494
"cpu1", 0.480000, 2494
"cpu2", 0.480000, 2494
"cpu3", 0.480000, 2494
"cpu0", 0.480000, 2495
"cpu1", 0.480000, 2495
"cpu2", 0.480000, 2495
"cpu3", 0.480014, 2495
"cpu0", 0.479996, 2496
"cpu1", 0.479986, 2496
"cpu2", 0.480000, 2496
"cpu3", 0.480014, 2496
"cpu0", 0.479996, 2497
"cpu1", 0.480131, 2497
"cpu2", 0.480000, 2497
"cpu3", 0.479989, 2497
"cpu0", 0.480000, 2498
"cpu1", 0.480000, 2498
"cpu2", 0.480000, 2498
"cpu3", 0.479989, 2498
"cpu0", 0.480007, 2499
"cpu1", 0.480000, 2499
"cpu2", 0.480000, 2499
"cpu3", 0.480007, 2499
"cpu0", 0.479996, 2500
"cpu1", 0.480000, 2500
"cpu2", 0.480000, 2500
"cpu3", 0.480000, 2500
"cpu0", 0.479996, 2501
"cpu1", 0.480000, 2501
"cpu2", 0.480000, 2501
"cpu3", 0.480000, 2501
"cpu0", 0.483235, 2502
"cpu1", 0.498801, 2502
"cpu2", 0.480000, 2502
"cpu3", 0.480018, 2502
"cpu0", 0.493789, 2503
"cpu1", 0.480181, 2503
"cpu2", 0.480000, 2503
"cpu3", 0.479964, 2503
"cpu0", 0.489133, 2504
"cpu1", 0.500571, 2504
"cpu2", 0.480000, 2504
"cpu3", 0.479979, 2504
"cpu0", 0.531352, 2505
"cpu1", 0.534915, 2505
"cpu2", 0.480000, 2505
"cpu3", 0.480025, 2505
"cpu0", 0.531352, 2506
"cpu1", 0.534915, 2506
"cpu2", 0.480000, 2506
"cpu3", 0.480025, 2506
"cpu0", 0.480000, 2507
"cpu1", 0.480000, 2507
"cpu2", 0.480000, 2507
"cpu3", 0.479988, 2507
"cpu0", 0.479996, 2508
"cpu1", 0.480000, 2508
"cpu2", 0.480000, 2508
"cpu3", 0.480000, 2508
"cpu0", 0.480000, 2509
"cpu1", 0.480000, 2509
"cpu2", 0.480000, 2509
"cpu3", 0.480000, 2509
"cpu0", 0.480003, 2510
"cpu1", 0.479846, 2510
"cpu2", 0.480000, 2510
"cpu3", 0.480000, 2510
"cpu0", 0.480000, 2511
"cpu1", 0.480123, 2511
"cpu2", 0.480000, 2511
"cpu3", 0.480000, 2511
"cpu0", 0.479995, 2512
"cpu1", 0.480000, 2512
"cpu2", 0.480000, 2512
"cpu3", 0.480000, 2512
"cpu0", 0.480000, 2513
"cpu1", 0.479992, 2513
"cpu2", 0.480000, 2513
"cpu3", 0.480000, 2513
"cpu0", 0.480002, 2514
"cpu1", 0.480124, 2514
"cpu2", 0.480000, 2514
"cpu3", 0.480000, 2514
"cpu0", 0.479996, 2515
"cpu1", 0.480000, 2515
"cpu2", 0.480000, 2515
"cpu3", 0.480000, 2515
"cpu0", 0.479996, 2516
"cpu1", 0.480000, 2516
"cpu2", 0.480000, 2516
"cpu3", 0.480000, 2516
"cpu0", 0.481841, 2517
"cpu1", 0.502490, 2517
"cpu2", 0.480000, 2517
"cpu3", 0.480000, 2517
"cpu0", 0.512593, 2518
"cpu1", 0.534961, 2518
"cpu2", 0.480000, 2518
"cpu3", 0.480000, 2518
"cpu0", 0.479996, 2519
"cpu1", 0.480123, 2519
"cpu2", 0.480000, 2519
"cpu3", 0.480000, 2519
"cpu0", 0.480003, 2520
"cpu1", 0.480000, 2520
"cpu2", 0.480000, 2520
"cpu3", 0.480000, 2520
"cpu0", 0.480003, 2521
"cpu1", 0.480000, 2521
"cpu2", 0.480000, 2521
"cpu3", 0.480000, 2521
"cpu0", 0.480000, 2522
"cpu1", 0.480000, 2522
"cpu2", 0.480000, 2522
"cpu3", 0.480000, 2522
"cpu0", 0.480000, 2523
"cpu1", 0.480000, 2523
"cpu2", 0.480000, 2523
"cpu3", 0.480000, 2523
"cpu0", 0.480000, 2524
"cpu1", 0.480000, 2524
"cpu2", 0.480000, 2524
"cpu3", 0.480000, 2524
"cpu0", 0.480000, 2525
"cpu1", 0.480000, 2525
"cpu2", 0.480000, 2525
"cpu3", 0.480000, 2525
"cpu0", 0.480000, 2526
"cpu1", 0.480000, 2526
"cpu2", 0.480000, 2526
"cpu3", 0.480000, 2526
"cpu0", 0.479998, 2527
"cpu1", 0.480000, 2527
"cpu2", 0.480000, 2527
"cpu3", 0.480000, 2527
"cpu0", 0.480006, 2528
"cpu1", 0.480000, 2528
"cpu2", 0.480000, 2528
"cpu3", 0.480000, 2528
"cpu0", 0.483180, 2529
"cpu1", 0.502524, 2529
"cpu2", 0.480000, 2529
"cpu3", 0.480000, 2529
"cpu0", 0.529995, 2530
"cpu1", 0.536379, 2530
"cpu2", 0.480000, 2530
"cpu3", 0.480000, 2530
"cpu0", 0.480003, 2531
"cpu1", 0.479975, 2531
"cpu2", 0.480000, 2531
"cpu3", 0.480000, 2531
"cpu0", 0.480000, 2532
"cpu1", 0.480000, 2532
"cpu2", 0.479903, 2532
"cpu3", 0.480012, 2532
"cpu0", 0.480000, 2533
"cpu1", 0.480000, 2533
"cpu2", 0.479903, 2533
"cpu3", 0.480012, 2533
"cpu0", 0.480000, 2534
"cpu1", 0.480008, 2534
"cpu2", 0.480096, 2534
"cpu3", 0.479987, 2534
"cpu0", 0.479996, 2535
"cpu1", 0.480000, 2535
"cpu2", 0.480000, 2535
"cpu3", 0.480000, 2535
"cpu0", 0.480003, 2536
"cpu1", 0.480000, 2536
"cpu2", 0.480000, 2536
"cpu3", 0.480000, 2536
"cpu0", 0.480000, 2537
"cpu1", 0.480000, 2537
"cpu2", 0.480000, 2537
"cpu3", 0.480000, 2537
"cpu0", 0.480000, 2538
"cpu1", 0.479880, 2538
"cpu2", 0.480000, 2538
"cpu3", 0.480000, 2538
"cpu0", 0.480000, 2539
"cpu1", 0.480000, 2539
"cpu2", 0.479891, 2539
"cpu3", 0.480000, 2539
"cpu0", 0.480000, 2540
"cpu1", 0.480123, 2540
"cpu2", 0.480101, 2540
"cpu3", 0.480000, 2540
"cpu0", 0.479996, 2541
"cpu1", 0.480000, 2541
"cpu2", 0.480000, 2541
"cpu3", 0.480000, 2541
"cpu0", 0.480000, 2542
"cpu1", 0.480000, 2542
"cpu2", 0.480000, 2542
"cpu3", 0.480000, 2542
"cpu0", 0.480000, 2543
"cpu1", 0.479991, 2543
"cpu2", 0.480000, 2543
"cpu3", 0.480000, 2543
"cpu0", 0.479996, 2544
"cpu1", 0.480123, 2544
"cpu2", 0.480000, 2544
"cpu3", 0.480000, 2544
"cpu0", 0.480003, 2545
"cpu1", 0.480123, 2545
"cpu2", 0.480000, 2545
"cpu3", 0.480000, 2545
"cpu0", 0.483876, 2546
"cpu1", 0.502951, 2546
"cpu2", 0.480000, 2546
"cpu3", 0.480000, 2546
"cpu0", 0.528043, 2547
"cpu1", 0.533104, 2547
"cpu2", 0.480000, 2547
"cpu3", 0.480000, 2547
"cpu0", 0.480000, 2548
"cpu1", 0.480000, 2548
"cpu2", 0.569567, 2548
"cpu3", 0.707810, 2548
"cpu0", 0.480000, 2549
"cpu1", 0.480000, 2549
"cpu2", 0.569567, 2549
"cpu3", 0.707810, 2549
"cpu0", 1.013763, 2550
"cpu1", 0.591635, 2550
"cpu2", 1.200285, 2550
"cpu3", 0.631106, 2550
"cpu0", 0.640631, 2551
"cpu1", 1.112621, 2551
"cpu2", 0.566374, 2551
"cpu3", 0.540279, 2551
"cpu0", 0.640631, 2552
"cpu1", 1.112621, 2552
"cpu2", 0.566374, 2552
"cpu3", 0.540279, 2552
"cpu0", 0.673010, 2553
"cpu1", 0.804848, 2553
"cpu2", 0.503953, 2553
"cpu3", 0.491256, 2553
"cpu0", 0.537428, 2554
"cpu1", 0.499142, 2554
"cpu2", 0.503953, 2554
"cpu3", 0.491256, 2554
"cpu0", 0.480000, 2555
"cpu1", 0.479880, 2555
"cpu2", 0.480000, 2555
"cpu3", 0.480105, 2555
"cpu0", 0.480000, 2556
"cpu1", 0.480127, 2556
"cpu2", 0.480000, 2556
"cpu3", 0.480000, 2556
"cpu0", 0.480000, 2557
"cpu1", 0.480127, 2557
"cpu2", 0.480000, 2557
"cpu3", 0.480000, 2557
"cpu0", 0.480003, 2558
"cpu1", 0.479879, 2558
"cpu2", 0.480000, 2558
"cpu3", 0.480000, 2558
"cpu0", 0.479996, 2559
"cpu1", 0.480128, 2559
"cpu2", 0.480000, 2559
"cpu3", 0.480000, 2559
"cpu0", 0.480000, 2560
"cpu1", 0.480000, 2560
"cpu2", 0.480000, 2560
"cpu3", 0.480000, 2560
"cpu0", 0.480000, 2561
"cpu1", 0.480000, 2561
"cpu2", 0.480000, 2561
"cpu3", 0.480000, 2561
"cpu0", 0.480000, 2562
"cpu1", 0.480000, 2562
"cpu2", 0.480000, 2562
"cpu3", 0.480000, 2562
"cpu0", 0.480000, 2563
"cpu1", 0.480000, 2563
"cpu2", 0.480000, 2563
"cpu3", 0.480000, 2563
"cpu0", 0.479997, 2564
"cpu1", 0.480000, 2564
"cpu2", 0.480000, 2564
"cpu3", 0.480000, 2564
"cpu0", 0.480000, 2565
"cpu1", 0.480000, 2565
"cpu2", 0.480000, 2565
"cpu3", 0.480000, 2565
"cpu0", 0.480000, 2566
"cpu1", 0.480000, 2566
"cpu2", 0.480000, 2566
"cpu3", 0.480000, 2566
"cpu0", 0.480000, 2567
"cpu1", 0.480000, 2567
"cpu2", 0.480000, 2567
"cpu3", 0.480000, 2567
"cpu0", 0.481774, 2568
"cpu1", 0.483483, 2568
"cpu2", 0.479991, 2568
"cpu3", 0.480000, 2568
"cpu0", 0.512807, 2569
